__label__5(3a),Coat the end of the wood <head>with</head> quick-set glue .
__label__8(3)-1,"` Your ancestors were gracious <head>to</head> their servants , Nuadu of the Silver Arm , "" he said , sneeringly ."
__label__6(4a),"` SURE of foot , hard of hide , strong in constitution , frugal <head>in</head> diet , a first-rate weight carrier , indifferent to heat and cold , he combines the best of the most homely characteristics of both the noble houses from which he is descended . """
__label__6(2a),Participants said the city 's main square was filled <head>to</head> capacity .
__label__1(1),"The patronal festival of the parish church of St Peter of Tankersley should be the 29th June , but Tankersley Feast always took place <head>during</head> the second week of July ."
__label__1(1),The battalion marched <head>to</head> a village called Colincamps .
__label__1(1),Our aircraft leads the way whilst the second weaves <head>to</head> left and right to cover our tail .
__label__1(1),"` I 'm sure there 's no need to worry yourself <head>about</head> that , missus . """
__label__1(1),"During the mill 's restoration , David Verey , with the co-operation of Lord Bathurst , was fortunate enough to obtain the working parts from a mill <head>at</head> North Cerney , these being fitted to the restored building ."
__label__1(1),He staggered slowly <head>towards</head> the Monument and at last sat down opposite Jack 's stepfather with painful slowness .
__label__6(4a)-1,"She half tumbled down the stairs , and Johnny , hearing the sound of her rapid descent , glanced upwards <head>in</head> the direction of the landing ."
__label__4(3)-1,The crowds weaved <head>around</head> the barrow boys selling Christmas wrapping paper and ribbon and those party-popper things which went bang and sent streamers of shredded Hong Kong daily newspapers across the room .
__label__1(1),Croat forces are detaining thirteen hundred Muslims in detention <head>in</head> a camp outside Mostar in South-West Bosnia .
__label__3(1b)-1,"` Three of us carried you , and I was one of the three , and I had to tip a jug <head>of</head> water over you next morning to wake you . """
__label__2(1a),He flicked back the cuff <head>of</head> his jacket to glance at his watch and as he did so he saw that he was still carrying Maidstone 's hat .
__label__12(6a),This was a crude nuclear reactor whose job was simply to produce plutonium for the manufacture <head>of</head> atomic bombs .
__label__16(7),"The row over the Fayed brothers ' acquisition simmers on , thanks to the Bank of England 's embarrassment <head>over</head> Harrods Bank ."
__label__5(1d),"And here she was , with Frank Grimwood of all people , shaking so much she could not fix her spectacles <head>on</head> her nose ."
__label__3(2),"` Well , not march <head>about</head> the country with petitions , like those wretched Blanketeers , at all events . """
__label__8(3)-1,Miss Worthington often felt it would have been an unendurable sorrow <head>to</head> her parents if they had lived to witness the extent of the deterioration .
__label__2(2),"Thus Franco had powerful personal , professional and political reasons for wanting to avoid the immediate capture of Madrid <head>at</head> the beginning of September 1936 ."
__label__5(3a),He did not even notice when one of his class became stuck in the hole in the floorboards and was there all day until Endill had the idea of smearing him <head>with</head> butter to slide him out .
__label__3(3),"The President turned pale , vomited <head>into</head> the lap of Miyazawa and then collapsed to the floor ."
__label__5(1d),"These two values can usually be varied by controls mounted <head>on</head> the gyro itself or , in some cases , also changed at the transmitter ."
__label__4(3),It is desirable to specifically request <head>from</head> the client 's lawyers that they will advise the Firm where they believe they have a conflict of interest in advising both their client and the Firm regarding the proposed transaction .
__label__3(3),"They say repairs could cost <head>between</head> $20,000 and $60,000 if it had to be rebuilt ."
__label__5(1d),"But as Brown Owl pinned my Promise Badge <head>on</head> me , and said , ` I trust you to keep the Promise "" , the excitement must have been too much for Natalie !"
__label__12(6a),"Consequently , despite unanimous condemnation <head>of</head> such attacks , specific measures were not approved ."
__label__17(8),"The wardrobe had provided her with a vest <head>of</head> padded cotton , but for some reason she would n't wear it ."
__label__2(2)-1,"As the property was purchased jointly for the husband and the wife , it would seem unreasonable <head>for</head> the wife 's solicitors to insist on a full abstract of title and investigation thereof ."
__label__8(3),Unfortunately he could not confide this knowledge <head>to</head> his upper-management team and so he had to allow his upper-management team to think he was losing his grip .
__label__4(3),"` Oh , just one of the guys <head>from</head> the station ."
__label__7(2b),Roza -- I had learned to call her <head>by</head> this affectionate diminutive -- at once sprang to her feet : ` Husband come .
__label__17(8),"Over the top she had a jacket of the palest blue , and a brooch <head>of</head> seed pearls like a bunch of grapes ."
__label__14(6),These results may testify <head>to</head> the attributes of the equipment acquired and the proficiency of foreign trade organisations in tailoring purchases to real needs .
__label__2(1a),Outrage turned to agitation when she saw that he was jamming the key <head>in</head> the lock with such force that the flesh on his fingers was turning white .
__label__3(1b),"Meanwhile Captain Bill Pritchard and his corporal -- a Scots engineer apprentice , Mac , I.L. Maclagan -- jogged silently <head>down</head> the lock 's east wall but found none of the expected demolitions at its gates ."
__label__3(3),What do you fear most <head>for</head> the future ?
__label__3(2),"He unlatched his web again and swam <head>about</head> the cockpit , fielding flotsam ."
__label__2(2),"They were , indeed , a sorry and sadly bedraggled lot , so covered in diesel and smoke that it was quite impossible to discriminate <head>among</head> them on the basis of age , sex or nationality ."
__label__1(1),"Rain caused a landslide , resulting in the A1 bypass <head>at</head> Newcastle being closed for 12 hours ."
__label__8(3),"Using the employment information contained in SPIR and in the responses , and from a telephone survey <head>on</head> the exporting status of non-respondents , it was possible to estimate the overall employment in all exporting companies in Scotland ."
__label__12(6a),Today they seized drugs and goods and made a detailed search <head>of</head> the area .
__label__9(3a),"If today we follow scientific analysis , the peoples of the non-industrial world discriminated <head>on</head> the basis of sensory perception ."
__label__2(1a),The engine was purring <head>like</head> a tiger .
__label__1(1),Here he is surely right ; only the educated and affluent people in Western societies are attracted by the idea of returning <head>to</head> primitive conditions .
__label__3(1b),"Welsh Water is to use modern techniques to scrape , clean and reline 9,000 metres <head>of</head> mains without the need for lengthy excavations ."
__label__5(4),"The taxi was driven by Michael Allenby , 32 , from Darlington , who underwent treatment <head>for</head> whiplash injuries ."
__label__5(4),"Some mimed dances and twirled <head>around</head> him , humming popular songs ."
__label__3(1b),Fears of violence both before and after the election led to an appeal <head>by</head> Chiluba on Oct. 18 to the Secretary-General of the Organization of African Unity ( OAU ) to send peacekeeping forces to Zambia .
__label__5(3),For managers <head>at</head> any level who need to communicate effectively in English with clients and associates at all work levels .
__label__1(1),"The US computer superstore CompUSA looks more <head>like</head> a warehouse , with products piled high and where knowledgeable customers are happy to make their selections ."
__label__1(1),At least you wo n't have to cram a printer <head>in</head> your briefcase as well as lug a portable over your shoulder .
__label__11(7b) __label__7(5),"As we glanced at each other , we shuddered <head>with</head> apprehension ."
__label__1(1),The bald-headed man stared placidly <head>towards</head> them as they approached .
__label__1(1),` Nobody told me <head>about</head> this .
__label__1(1),Tilting it to one side he allowed the object to clatter <head>onto</head> the table .
__label__2(2)-1,The new undergraduate rooms in the Hodgkin Quadrangle have proved a most welcome addition now that it is both difficult and expensive <head>for</head> undergraduates to find accommodation on the open market .
__label__1(1),It is after all a dealers ' fair and gives us a chance to show what we have to potential and established clients without the auction houses breathing <head>down</head> our necks .
__label__7(7),"He might have bullied her mother <head>into</head> submission , but those tactics were n't going to work on her any more ."
__label__8(2d),He could not hear me <head>above</head> the din of the crowd .
__label__6(2a),"Leaping <head>to</head> his feet , Angel charged Luke , about to drag him off his horse ."
__label__1(1),"Kielder Water , the largest man-made reservoir <head>in</head> Europe , surrounded by the largest man-made forest in Europe , was opened by HM The Queen in June 1982 , and has been developed into a major water-sports centre ."
__label__5(3),Or perhaps there are schemes for the disabled to rent computers <head>at</head> lower rates ?
__label__3(1b),"The bodies were exhumed on the orders of a judge , who had disregarded the opposition of representatives of known right-wing paramilitary groups while hearing an appeal <head>by</head> human rights groups ."
__label__4(3),Through his worldwide correspondence Miller had gained tangible results and rare commendation <head>from</head> the Apothecaries .
__label__5(3a),"They have converted a meadow into 30 "" mini-meadows "" of one square metre , each planted <head>with</head> grasses and plants ."
__label__4(3),"They levelled out at four hundred feet above the hills , belting north , three hundred and fifty on the clock , black smoke streaming <head>from</head> the exhaust stubs ."
__label__3(1b),"They are the broad-leaved trees , the grasses , and myriads <head>of</head> tiny creeping plants , as well as the showy flowers which attract man and pollinating insects ( p. 91 ) alike ."
__label__1(1),the uprising : commonly known in the West as the intifada -- the Palestinian uprising <head>against</head> Israeli occupation in Gaza and the West Bank of Jordan .
__label__11(7b) __label__7(5),"He was coming so fast that she knew he had not seen her and she had to brake sharply , frowning <head>with</head> exasperation ."
__label__4(3),"Water heated <head>with</head> an immersion heater also uses night-rate electricity ( Economy 7 ) during the on period , but full-rate electricity during the day ."
__label__1(1),"The platoon fell in under the eye of CSM Price , who strutted <head>from</head> one edge of the ragged square to the other before taking instructions from Captain Gray ."
__label__1(1),"Seeing Felix resignedly pick up his towel and bathing suit , Mabs and Tashie rushed <head>behind</head> a rock to change ; Joyce was already in her swimsuit , prancing on long legs , showing her teeth ."
__label__2(1a),` There 's a modern resurgence of piracy <head>on</head> the high seas .
__label__2(2),"THIS WEEK Timothy Raison , minister <head>for</head> Overseas Development , will read a report from his civil servants advising him to hand over control of an international conservation treaty to the Department of the Environment ."
__label__1(1),On their way to the station she would not throw her coin <head>into</head> the Trevi Fountain .
__label__12(6a),"A careful examination <head>of</head> the reports of elemental diets having a favourable effect on Crohn 's disease , indicates that all of them had very low fat content ( 0.6 to 1.3% of total calories ) ."
__label__9(5),In four there was persistence <head>of</head> symptoms and endoscopic evidence of failure of ulcer healing despite three months of treatment with 300 mg ranitidine a day .
__label__13(6b),If parents ' distaste for a child 's friend is really caused by social and class differences it would usually be unfair <head>of</head> them to interfere .
__label__1(1),He studied <head>with</head> Fanny Waterman and at the Moscow Conservatoire .
__label__1(1),His hair was thinning on top but he had a small ponytail <head>at</head> the back .
__label__1(1) __label__3(3),The company makes a wide range of bathroom ware and discharges its effluent <head>into</head> a fishless urban stream .
__label__9(7),I enjoyed his excitement <head>with</head> politics .
__label__5(1d),Michael impatiently thrust him <head>on</head> one side and brought out the sack .
__label__3(3),"Finally , though , we staggered <head>into</head> the air ."
__label__7(5),M work is different to many other more traditional types of work in that it normally concludes <head>in</head> a completion meeting .
__label__9(5),"Feeling sick is one of the earliest signs <head>of</head> pregnancy and can happen at any time of day , not just the morning ."
__label__3(1b),"The federal government has spent $2-8 million drilling 1635 holes , injecting 122 556 tons of fly ash , and flushing 117 220 yards <head>of</head> sand into the burning tunnels in an attempt to put out the fire ."
__label__1(1),"Vass leaned <head>towards</head> her , elbows propped on the desk ."
__label__16(7),""" that the General was rather worried and sore <head>over</head> his lack of information ."
__label__9(5),Some of the earliest items in her collection look more like implements <head>of</head> torture .
__label__1(1) __label__4(2b),"Catherine Somerville studied <head>at</head> York University , Toronto gaining a degree in Fine Art , and later studied printmaking with Robert Patterson at Georgian College ."
__label__10(4a),"Previous <head>to</head> my arrival in Sydney , I was at a stage of uncertainty as to what I did and did not believe ."
__label__9(7),"The practice was one ` to be discouraged "" , though the Court sympathized <head>with</head> the magistrates "" ` uphill task of dealing with literally hundreds of cases over and above their normal list "" ."
__label__7(2),"I thought I detected a faint smile <head>on</head> his lips , but I did not smile back because my heart was in a turmoil ."
__label__1(1),"The group of four of us were embarking on a camping trip <head>in</head> the mountains in Northern Scotland , and were all well aware that we could not afford to leave any of our equipment behind ."
__label__1(1),"She tried to pray for her father at the same time , but Madeleine danced <head>across</head> her invocation , Madeleine provocative in yellow pique and high-heeled sandals disrupted her holy words ."
__label__6(2a),"A shriek of rage and chagrin escaped Miss Merchiston 's lips , and she leapt <head>to</head> her feet ."
__label__1(1),"It descends steadily <head>along</head> the line to Leicester where it joins the Soar Navigation , continuing through Leicester and Loughborough on its way to Trent Junction ."
__label__10(7),Compromise solution -- Weizmann 's resignation <head>from</head> inner Cabinet
__label__6(3),THE jungles <head>of</head> Columbia harbour a deadly secret : Cocaine producing laboratories whose market is America .
__label__13(10),I learned this dance <head>from</head> my mother .
__label__7(5),"Erasmus Darwin published his Zoonomia in 1794 , which was partly a medical textbook , partly a treatise <head>in</head> biology ."
__label__18(5),She squatted <head>by</head> her sister and cuddled her because she was small and plump and happy .
__label__5(4),"Frozen solid in winter , they warm quickly <head>in</head> spring sunshine and may reach temperatures of 15-16dC by high summer , but are the first to slow down and freeze in autumn ."
__label__1(1),He pulled open the landing window and edged out <head>onto</head> the ledge which ran around the block .
__label__11(6)-1,He thinks I 'm jealous when I get annoyed <head>at</head> his bad manners .
__label__1(1),It meant only that one had to stay <head>inside</head> the school and stroll through the grounds a couple of times .
__label__3(2),"` We get a lot of day trippers motoring <head>around</head> the Downs and they see the signs for Brands Hatch and they automatically put their foot down thinking they 're bleedin' Formula One drivers . """
__label__12(6a),"This means that the earlier categorisations <head>of</head> feminism ( socialist feminism , liberal feminism , radical feminism ) no longer work ."
__label__1(1),"Late in 1981 I travelled <head>across</head> northern China , from Peking in the east to Xian , Urumchi , Turpan and Kashgar in the west ."
__label__3(3),"As the coach thundered <head>into</head> Glasgow , the post-horn would be sounded and a blunderbuss fired into the air ."
__label__5(3a),` My Grandma Rosenbloom used to spread hers <head>with</head> chicken fat .
__label__1(1),"Joy and Alan came back , and it was decided that we would wait until dark and then bring him <head>down</head> the fire escape ; luckily there was one right next to his room ."
__label__2(2),Esteem <head>for</head> the scholar is matched by disrespect for the general .
__label__2(2),Then he turned and flung himself <head>into</head> his nanny 's arms .
__label__1(1),A tear dripped <head>onto</head> my desk .
__label__9(5),"As Woodforde noted the cost of everything he purchased , we can follow the fluctuation <head>of</head> prices ."
__label__2(1a),"Mother-of-two Mrs Ahluwalia , of Crawley , Sussex , had been beaten by her husband while pregnant , hit <head>in</head> the face with a telephone and had her finger broken ."
__label__4(3),"Two children ( the combatants ) each chose a ` soldier "" and held battle until one managed to chop <head>off</head> the head of his opponent ."
__label__2(2),Instantly Harriet pressed her hand <head>across</head> her mouth in a theatrical gesture .
__label__16(7b),"He made a good living , and seemed resentful <head>of</head> his wife 's decision to take in a lodger ."
__label__9(7),"I framed my remarks <head>in</head> a hypothetical context following on from delegation to the regional arts boards , and I am sorry that the hon. Gentleman was not there to listen and to learn ."
__label__2(2),"` Disco Di "" has only ever existed in the minds of headline writers with an appreciation <head>for</head> alliteration ."
__label__1(1),"He was no longer a fearless defender of the cause but a simple German father , scared <head>about</head> his son , needing a shoulder to cry on ."
__label__1(1),"She hurried to the front door , glaring at the man who stood <head>on</head> the step ."
__label__1(1),"` Tweed -- with Paula Grey , I assume -- at this moment is driving south <head>along</head> the autobahn from Frankfurt ."
__label__5(2),"It is attached <head>by</head> a line to a much smaller pilot kite , stored in a compressed-air launcher alongside ."
__label__1(1)-1,"Among all these grand people , I see a small woman <head>in</head> a figure-hugging black number with fringes ."
__label__11(7b) __label__7(5),Tammuz grinned <head>with</head> pleasure .
__label__4(3) __label__10(7),One of the girls nicked some yeast <head>from</head> the kitchens and so we made our own homebrew -- potent or what .
__label__6(3),"This he had learnt from Ann herself , who had forecast the sex of both babies by means of a golden ring suspended by the longest whisker <head>of</head> a white cat ."
__label__6(4),"Over the operational period the Teacher Placement Service has increased the levels of activity <head>from</head> an estimated 1,900 teachers into industry in 1989 to in excess of 20,000 in the first two years ."
__label__7(5),"But there is some duplication <head>in</head> the figures of government revenues , because in the years covered by the table about half of the gross revenues of the republics and provinces was transferred to the federation ( where it again appears as revenue ) ."
__label__9(5),"Many of the girls who had been in her class at school , had they been told about it , would have scoffed <head>at</head> the coyness and naivety of Marie 's fantasy ."
__label__1(1),"The latter impression is largely due to the work of the tuba player , Bob Stewart , who plods <head>along</head> throughout in a delightfully flatulent way ."
__label__1(1),Nor could she have said what made her so positive <head>about</head> this assumption that had become a fixture in her head -- unless it was the fact of Silas 's previous near engagement to Doreen .
__label__3(2),"Some of them had chains <head>round</head> their boats , fore and aft , to hold them together , do they d ha sunk ; busted right open from the swelling of the wood with too much water ."
__label__5(3a),"Layer up three sheets of filo pastry , brushing <head>with</head> butter between each sheet ."
__label__12(6a),"You do have some control over the costs in the form of wage bills so you may require information about that area , and your daily cash takings and some idea of stock turnover to control for pilferage <head>of</head> goods or cash ."
__label__6(3),"Father Philip Ursell , the principal <head>of</head> Pusey House , Oxford , told Dr Runcie of Dr Bennett 's suicide ."
__label__12(6a),Our conclusions <head>of</head> three-dimensional paraconductivity are not sensitive to which extrapolation is used .
__label__1(1),"He escorted her <head>across</head> the courtyard , through the wrought-iron gate , and along the vaulted passage ."
__label__1(1),Thousands of workers and students were reported to have staged protest marches <head>in</head> cities throughout Colombia in opposition to the visit of US President George Bush .
__label__12(9)-1,"The only comment <head>from</head> Tek Pokharel of the Nepal Mountaineering Association was that it was a question of managing numbers , not limiting them : ` Everest is a big mountain "" , he said ."
__label__1(1),"The country loving politician was strolling <head>in</head> a 1,500 acre forest near Washington DC , when the light began to fade ."
__label__11(6),"In addition , the deliberations <head>of</head> these committees were of course hampered and sometimes halted by teachers ' industrial action ."
__label__8(3),"But then it is all explained in the last paragraph , where Sir Kingsley gives his highest praise <head>to</head> Clive James , for heaven 's sake ."
__label__1(1),"Ho seems to have remained in Kunming until 1945 where he cultivated the OSS , portraying himself <head>as</head> a Communist who was above all a nationalist ."
__label__2(1a),The perimeter <head>of</head> any polygon is simply the distance all the way round the edges .
__label__2(1a),"I walked back , bent <head>over</head> him , and kissed his cheek ."
__label__1(1),This solution depends upon practitioners in health and welfare work defining their position <head>as</head> that of employed labour .
__label__4(3),"The slight figure of a woman emerged from the hotel and stood on the steps leading down to the terrace , scanning the tables <head>with</head> anxious eyes and making agitated , jerky movements with her hands ."
__label__9(5),"In the past twenty years the planning , organization and equipment <head>of</head> order-maintenance has been steadily updated and centralized , so that the police now has the potential to mobilize thousands of riot-trained and equipped police officers ."
__label__7(5),Thus book is an attempt to look at some of the things that go on when people face a loss of someone or something significant <head>in</head> their lives .
__label__5(2),These are the offspring obtained <head>by</head> cross-breeding wild-type with pearl eye type .
__label__3(2),The first such trips <head>in</head> the spring of 1980 represented a victory over the KGB .
__label__1(1),"As it does so , it swings its body slightly <head>from</head> side to side , like a machine-gunner raking the enemy ranks ."
__label__5(3a),Garnish with the chopped cashew nuts and dust the salad <head>with</head> a little cayenne pepper .
__label__1(1),"When she came back from changing , her haircut was a boy 's , except that it had new-born-looking curls <head>at</head> the nape of her neck , which knocked him out for a bit ."
__label__5(3a),"He continued to stare at her , his fleshy face filmed <head>with</head> perspiration , neck bulging above his tight collar ."
__label__4(3),"It was given by a professor <head>from</head> Cambridge , Christopher Ricks , and it was a very shiny performance ."
__label__1(1),"The 200lb bomb , packed into a Ford Sierra hijacked <head>in</head> the Joy Street area , where a family was held hostage , went off just before 1.30am ."
__label__9(5),"` Where are you taking that bag ? "" she yelled <head>at</head> him ."
__label__10(7),"On Gorbachev 's resignation <head>from</head> the post on Dec. 25 , the Soviet Defence Minister , Marshal Yevgeny Shaposhnikov became Commander-in-Chief ."
__label__2(1a),Then Mitch Cook flung himself <head>in</head> the way of a goalbound Gary Bennett drive after Rimmer had squirmed free down the left .
__label__12(6a),"One of Cornford 's most important implications for Eliot was his redefinition <head>of</head> what ` comedy "" meant in terms of Greek and more primitive drama ."
__label__6(4),"Torquay has moved into second spot , with Bournemouth sliding <head>from</head> runner-up in 1991 to sixth this year ."
__label__11(7b),"Heat rose from the depths , and every smooth cold surface was damp <head>with</head> condensation ."
__label__3(1b),"Domesticated buffaloes lumbered <head>through</head> the flooded fields , too , hauling tiny wooden plows , or wallowed at rest in deeper hollows with only their scimitar-shaped horns and noses showing above the water ."
__label__1(1),And a businessman in Middlesbrough threw eight thousand pounds <head>to</head> masked raiders who rammed his car .
__label__8(3),"His eldest son , John , wrote about St. Kilda ( MacGillivray , 1842 ) and William MacGillivray himself went on to become Professor of Natural History and Lecturer <head>on</head> Botany in Marischal College and University , Aberdeen ."
__label__11(6)-1,"Understandably , she fretted <head>at</head> this circumscribed lifestyle , but another episode of somewhat more serious bleeding two weeks ago had convinced everyone that the programme of rest and professional care was not an overcautious one ."
__label__16(7),His parents were furious <head>over</head> the engagement business .
__label__5(4),Performers also crave <head>for</head> power .
__label__8(3),"` And now , if we could get back to the point , I believe you were about to explain <head>to</head> me about this proposition of yours ? """
__label__4(3),"A recent report <head>from</head> the Confederation of British Industry , Making it in Britain , points out that output has declined by 8% since 1990 ."
__label__1(1),"The guard rail twisted beneath her hands , and they fell backwards <head>into</head> empty space ."
__label__1(1),She hobbled <head>to</head> the window and looked down .
__label__2(1a),Dot saw how the gold patterns on the cover caught the flicker from the fire and flared <head>like</head> Very lights .
__label__6(5),Kurzlinger hated Voss for what he had done and the man 's grief <head>for</head> his murdered love was not to be underestimated .
__label__1(1) __label__4(3),"It ran across three weekly issues , and was blatantly lifted <head>from</head> the big city papers and radio , but the editorial comment was strictly home town ."
__label__1(1),And twenty American servicemen are feared dead after air crashes <head>in</head> the Gulf .
__label__4(3),I rang his sister <head>from</head> a public phone box .
__label__1(1),Within a few days the Slovene peasants of the Krka valley <head>between</head> Novo Mesto and the Croatian border had also risen .
__label__6(3),"The Angevin connection was thus represented by a close kinswoman <head>of</head> Edward I. Jean of Brittany 's talents were more suited to diplomacy than to warfare ( although he served against Philip the Fair in Aquitaine , between 1294 and 1297 ) , while his close connections with both the French court and the nobility of western France clearly helped to ease tension at periods of crisis ."
__label__8(3)-1,"If she wanted this job , she would have to be reasonably pleasant <head>to</head> him , however much it stuck in her throat at times ."
__label__9(5),"She was still mad <head>at</head> Lucy for something , and Lucy was sure that a little time and concentration would tell her what but for the moment , somehow , the knowledge was just out of reach ."
__label__1(1),They tie you <head>into</head> a body harness and clamp on ankle straps .
__label__1(1),"He was absorbed in the menu , switching attention only to the waiter with whom he had whispered consultations of great seriousness , much in the manner of Sir Frederick Treves conferring <head>with</head> colleagues over a royal illness ."
__label__9(5),The occupant <head>of</head> the next room ( John Goodman ) makes a lot of noise and turns out to be a serial killer .
__label__9(7),"I was n't sure if it was unethical , but I was only telling her what she would have discovered when she visits tonight <head>with</head> Alan . """
__label__3(1b),"Six Broadstairs matrons attempting to shop at Marchesi 's the confectioners , two errand boys buying bloaters from Mr Goodman the fishmonger , a few afternoon revellers strolling out from the Dolphin Inn and an eager group from the Tourist Cycling Club staying at the Balmoral Bijou Hotel found themselves swept along with the crowd as they pursued their leaders <head>down</head> Harbour Street under the ancient York Gate ( which being without specific Dickensian associations hardly received a glance ) ."
__label__5(2),"On the subject of safety , do n't worry ; most cases of electrocution <head>by</head> guitar have been down to abusage rather than usage ."
__label__4(3a),"Both had begun the war as conscientious objectors , Vaughan ending it as an Orderly Room clerk <head>for</head> the Army in a prisoner-of-war camp in Yorkshire ."
__label__9(7),"Cowley sighed with irritation , his craggy features registering his unhappiness <head>with</head> his two agents ."
__label__13(6b),"His readings of heroic poems made him especially scornful <head>of</head> the notion that to say ` evil must be fought "" is the same as saying ` might is right "" ."
__label__8(3),"` I must confess something <head>to</head> you , "" he said ."
__label__1(1),"The larva heaps sand or soil <head>onto</head> its head and jaws and then flicks it with some force up and behind it , working in a circle to produce a conical pit ."
__label__11(4),"A short scramble <head>over</head> the rocks takes you to our secret spot , Mermaid 's cove , this is truly a place of magic and tranquillity ideal for that really quiet swim or sunbathe ."
__label__6(3),"His dark suit was impeccable , his hair was exactly the right length , and the fragrance <head>of</head> his aftershave was just sufficiently elusive as to be almost unbearably tantalising ."
__label__9(5),"The Christian Religion with its accent on the virtue of eschewing the ownership of worldly goods , is particularly vulnerable to accusations <head>of</head> insincerity ."
__label__4(3),News of the Prague embassy 's open door seems likely to provoke a greatly increased flow of new emigrants <head>from</head> East Germany .
__label__1(1),"It kept me awake at nights , it made me forget what I was doing <head>during</head> the day ."
__label__1(1),"The estuaries are part of the East Atlantic Flyway , a vital migration path <head>between</head> the Arctic and the southern hemishphere , which is used by one and a half million waders and half a million waterfowl ."
__label__1(1),"Look , could you grab hold of this box <head>before</head> my arms drop off ? """
__label__5(4),"Tiny salt and pepper pots <head>for</head> individual place settings ( or picnics ) , 67p each , from John Lewis stores"
__label__2(1a),"The vast curling crest <head>of</head> the hurricane reared over them , and its face stretched from horizon to horizon ."
__label__1(1),"Some changes may come in the ` bottom-up "" review now bubbling <head>through</head> the Pentagon ; others could be brought in when the organisation gets a new boss ."
__label__1(1),"Already the water was bubbling <head>above</head> the metal floor grille on which he was standing and the submarine had adopted a strange , unnatural posture , leaning to one side ."
__label__5(3),"These "" Kerr "" black holes rotate <head>at</head> a constant rate , their size and shape depending only on their mass and rate of rotation ."
__label__1(1),They 'd probably have a row <head>about</head> it .
__label__3(3),"She trailed unhappily <head>into</head> the kitchen , picked up the kettle then thumped it down again ."
__label__8(3),I swear <head>to</head> you .
__label__12(6a),The winners <head>of</head> the Stableford competition will be invited on a hot air balloon flight which is sure to give those who do not relish the though a good excuse for their less than perfect scores .
__label__9(5),The exceptions were those few developing countries where America feared most the possibilities <head>of</head> Soviet or Chinese expansion .
__label__1(1),The faint moonlight glinted <head>on</head> the barrels of the guns most of them were carrying .
__label__1(1),The first people in each team place the keys <head>down</head> their neck and out through the bottom of their trouser legs or slacks .
__label__1(1),It was one of the reasons that earlier discussions with Thames Television fell through -- though Blackeyes was always designed <head>as</head> a movie or a BBC series .
__label__1(1),This autumn I visited the San Joaquin Valley <head>in</head> California where almost half of the world 's raisin crop is grown .
__label__14(7),"President Yeltsin was also facing trouble from Russia 's supreme legislature , which was reported to be tabling a motion that would strip him <head>of</head> his emergency powers ."
__label__9(8),The money was raised by charging the drivers <head>for</head> the emission tests which become part of vehicle testing from April 1 .
__label__3(1b),It is understood a special six-man squad <head>of</head> detectives is making its own inquiries after meeting a wall of silence generated by fear from the injured men and others seen so far .
__label__3(2),"Once they were back in the billet Charlie folded up his best suit and placed it under the bed next to the one Tommy had settled on , then swaggered <head>around</head> the room in his new uniform ."
__label__7(5),"Following his return from exile on April 12 , former President James Mancham , ousted <head>in</head> a coup in 1977 , met with President France-Albert Rene on April 21 ."
__label__2(1a),"Alexei loosed , and the arrow leapt from the bow and embedded itself <head>in</head> the wooden spike which rose from the dome of a house two streets away ."
__label__10(4a),"From the moment you first suspect you 're pregnant , you are alert <head>to</head> each change in your body and the way you feel ."
__label__1(1),"From Ravenglass ` Sequoia "" and her caboose will be travelling by road <head>to</head> Aylsham in Norfolk to run on the Bure Valley Railway ."
__label__1(1),This prevents any escape <head>across</head> the open ground and many of the rabbits will become entangled in the net .
__label__1(1),"` Gran ! "" she whispered , and knelt down <head>beside</head> her , squeezing her hand ."
__label__12(6a),"Such a view differed markedly from Beveridge 's characterisation <head>of</head> marriage as a ` partnership "" of equals with different but complementary talents ."
__label__6(5),"Criticised <head>for</head> a lack of pace and heading ability , Moore continually confounded the pundits with his uncanny speed of thought and cool authority under pressure ."
__label__1(1),The club was liberal <head>about</head> that sort of thing in the old days apparently .
__label__1(1),He backed <head>onto</head> the pavement .
__label__5(3a),"She broke off a piece of baguette , spread it <head>with</head> butter and jam , stuffed it into her mouth ."
__label__1(1),"Unfortunately , some of our supporters who had hiked <head>to</head> the match appeared not to have a sense of humour ."
__label__4(3),You better accompany me <head>off</head> the main street .
__label__7(5),In the next year and a half Dr Chick expects to apply to America 's Food and Drug Administration for permission to test his device <head>in</head> people .
__label__3(1b),"I said , ` I am getting off here and walking to the Astoria , where I will drink one hundred grams <head>of</head> port wine ."
__label__1(1),"` But I do n't know the first thing <head>about</head> baking , "" stammered Charlie as he fell back into his chair ."
__label__1(1),Slowly the girl toppled <head>to</head> the ground .
__label__11(8),Thus the women of Cyrene abstained <head>from</head> veal ( Hdt. iv. 186 ) in deference to the rules of Isis worship .
__label__3(1b)-1,"He snapped shut a file on his desk , reached for his briefcase and extracted the small tin <head>of</head> vaseline ."
__label__3(1b),She reached for a sip <head>of</head> water .
__label__9(5),Idealist philosophers saw the human body as the most perfect expression <head>of</head> the vertebrate form .
__label__16(7b),The room reeked <head>of</head> the cheap perfume worn by the blowzy woman who was vacating it as we arrived .
__label__3(1b),Examination <head>by</head> a disposal team established that the contents were capable of causing damage or injury .
__label__9(5),"Before John and Mary came into being , Dustin and Anne were the subject <head>of</head> many an article ."
__label__14(7),"Finding a faint pulse , she divested him <head>of</head> his white coat , and tied him up with a length of cable ."
